Strava_Clean
Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate
7922738596,"Oct 6, 2022, 8:35:10 PM",Afternoon Run - Intervals (Z4-4/2-10),Run,3707,5.99,167.0,3707.0,3683.0,5995.81982421875,3.105010986328130,1.6279717683792100,0.0,0.0,911.2000122070310,911.2000122070310,0.0,0.0,86.0,69.31383514404300,,135.78213500976600
7922933922,"Oct 6, 2022, 10:00:26 PM",Running support (ST-PR-2),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
7927342709,"Oct 7, 2022, 9:00:38 PM",Prehab ,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
7930835312,"Oct 8, 2022, 1:36:02 PM",Morning Run - (z1-35),Run,2110,3.83,161.0,2110.0,2110.0,3838.06005859375,6.039990425109860,1.8189858198165900,0.0,0.0,938.7999877929690,938.7999877929690,0.0,0.0,105.0,68.4161148071289,,131.06492614746100
7930949867,"Oct 8, 2022, 2:15:21 PM",Prehab,Yoga,900,0,,900.0,900.0,0.0,,0.0,,,,,,0.0,,,,
7936764377,"Oct 9, 2022, 1:26:45 PM",Morning Run - (Z1-65),Run,3906,6.24,141.0,3906.0,3898.0,6243.35009765625,2.241992235183720,1.6016803979873700,236.0,249.0,895.7999877929690,922.5999755859380,49.645042419433600,-0.10891667008400000,76.0,67.17787170410160,,130.58245849609400
7937169120,"Oct 9, 2022, 3:15:20 PM",Prehab - Posture + Upper Body (ST-PR-3),Workout,900,0,,900.0,900.0,0.0,,0.0,,,,,,0.0,,,,
7943357548,"Oct 10, 2022, 9:00:11 PM",Prehab - Hip Extension (PH-2),Yoga,900,0,,900.0,900.0,0.0,,0.0,,,,,,0.0,,,,
7949030087,"Oct 11, 2022, 9:54:17 PM",Afternoon Run - Intervals (Z4-4/2-12),Run,3513,5.33,176.0,3513.0,3512.0,5331.7099609375,4.506005764007570,1.5181406736373900,172.0,188.0,886.2000122070310,929.4000244140630,49.242835998535200,-0.3225984275341030,93.0,67.24573516845700,,139.5875701904300
7954521385,"Oct 12, 2022, 10:20:46 PM",Cross training (Z1-45),Workout,2700,0,,2700.0,2700.0,0.0,,0.0,,,,,,0.0,,,,
7954526372,"Oct 12, 2022, 11:22:27 PM",Prehab - Hip Extension (PH-2),Yoga,900,0,,900.0,900.0,0.0,,0.0,,,,,,0.0,,,,
7957489833,"Oct 13, 2022, 3:15:32 PM",Threshold Heart Rate Test (AX-LTT) - Part1,Run,2555,5.32,190.0,2555.0,2554.0,5326.9599609375,5.622021675109860,2.0857322216033900,31.0,95.0,831.4000244140630,911.4000244140630,41.776275634765600,-1.1901726722717300,93.0,72.75382995605470,,144.4169921875
7957587847,"Oct 13, 2022, 3:58:35 PM",Threshold Heart Rate Test (AX-LTT) - Part2,Run,1135,2.75,191.0,1135.0,1135.0,2755.0,4.337501525878910,2.4273128509521500,22.0,15.0,904.2000122070310,925.5999755859380,16.570510864257800,0.014517727307975300,93.0,76.45719146728520,,158.43954467773400
7958597784,"Oct 13, 2022, 7:35:40 PM",Running Support (ST-PR-2),Yoga,900,0,,900.0,900.0,0.0,,0.0,,,,,,0.0,,,,
7963512244,"Oct 14, 2022, 10:00:22 PM",Prehab - Hip Extension (PH-2),Yoga,900,0,,900.0,900.0,0.0,,0.0,,,,,,0.0,,,,
7968085330,"Oct 15, 2022, 5:24:44 PM",Lunch Run - Recovery with 2 Accels (AC2-40),Run,2500,4.35,177.0,2500.0,2476.0,4350.8701171875,6.434008598327640,1.757217288017270,0.0,56.0,959.2000122070310,1021.7999877929700,13.274471282959000,-1.402018427848820,104.0,67.56507873535160,,133.0008087158200
7973193576,"Oct 16, 2022, 2:27:57 PM",Morning Run - Long (Z1-75),Run,4536,9.53,161.0,4536.0,4525.0,9537.169921875,3.4666340351104700,2.107661724090580,42.0,111.0,936.2000122070310,1020.2000122070300,43.56214904785160,-0.7213878631591800,86.0,75.08751678466800,,144.88282775878900
7973485015,"Oct 16, 2022, 4:00:29 PM",Posture + Upper Body (ST-PR-3),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
7977412345,"Oct 17, 2022, 12:30:43 PM",Prehab - Glute Activation (PH-5),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
7981891026,"Oct 18, 2022, 12:05:12 PM",Foundation Strength (ST-PR-1),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
7981904766,"Oct 18, 2022, 12:30:25 PM",Morning Activity,Yoga,1500,0,,1500.0,1500.0,0.0,,0.0,,,,,,0.0,,,,
7984866729,"Oct 18, 2022, 10:05:37 PM",Afternoon Run - Intervals (Z4-4/2-10),Run,3372,6.06,187.0,3372.0,3371.0,6060.1298828125,5.138346195220950,1.7977246046066300,240.0,282.0,922.7999877929690,1021.0,49.88650894165040,-1.2606995105743400,91.0,71.42361450195310,,151.2561492919920
7987273938,"Oct 19, 2022, 12:05:36 PM",Cross Training - Recovery (Z1-40),Workout,2400,0,,2400.0,2400.0,0.0,,0.0,,,,,,0.0,,,,
7993151828,"Oct 20, 2022, 3:35:44 PM",Morning Run - Intervals (Z3-4/2-14),Run,3735,7.38,177.0,3735.0,3174.0,7385.06005859375,4.922021389007570,2.3267359733581500,28.0,84.0,955.7999877929690,1023.5999755859400,44.58681869506840,-0.00270833563990891,93.0,75.3151626586914,,149.0630340576170
7997461690,"Oct 21, 2022, 3:10:18 PM",Morning Run - Recovery (Z1-35),Run,2129,4.51,152.0,2129.0,2129.0,4509.169921875,3.036999464035030,2.1179754734039300,0.0,59.0,961.0,1020.2000122070300,4.32659912109375,-1.312880516052250,81.0,75.06243896484380,,142.03616333007800
8008590171,"Oct 23, 2022, 3:20:43 PM",Morning Run - Long (Z1-80),Run,4850,11.04,150.0,4850.0,4850.0,11042.25,2.6556243896484400,2.276752471923830,13.0,74.0,873.5999755859380,941.7999877929690,17.78899574279790,-0.541556179523468,81.0,78.65814208984380,,141.90391540527300
8012388029,"Oct 24, 2022, 12:30:38 PM",Prehab - Knee stability ,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8017124053,"Oct 25, 2022, 12:10:59 PM",Foundation Strength (ST-PR-1),Workout,1800,0,,1800.0,1800.0,0.0,,0.0,,,,,,0.0,,,,
8019527455,"Oct 25, 2022, 9:59:44 PM",Afternoon Run - Intervals (Z4-5/P-10),Run,3321,6.13,187.0,3321.0,2823.0,6138.3701171875,4.48109245300293,2.1744136810302700,47.0,100.0,951.4000244140630,1029.4000244140600,32.73264694213870,-0.8601620197296140,96.0,71.77873229980470,,148.25079345703100
8022399455,"Oct 26, 2022, 12:00:35 PM",Recovery with 4 Accels (AC4-40),Workout,2400,0,,2400.0,2400.0,0.0,,0.0,,,,,,0.0,,,,
8025102396,"Oct 27, 2022, 1:00:02 AM",Prehab - Knee stability,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8027027545,"Oct 27, 2022, 12:30:54 PM",Running Support (ST-PR-2),Yoga,1800,0,,1800.0,1800.0,0.0,,0.0,,,,,,0.0,,,,
8027914827,"Oct 27, 2022, 3:18:05 PM",Morning Run - Running Support (ST-PR-2),Run,3271,7.24,185.0,3271.0,3271.0,7240.27978515625,4.310018062591550,2.2134759426116900,33.0,95.0,947.7999877929690,1032.5999755859400,25.500844955444300,-0.8452705144882200,90.0,74.55842590332030,,151.00489807128900
8032980736,"Oct 28, 2022, 4:26:39 PM",Morning Run - Recovery (Z1-35),Run,2143,4.01,152.0,2143.0,2143.0,4017.170166015630,2.691998243331910,1.8745543956756600,20.0,70.0,962.2000122070310,1029.199951171880,13.374839782714800,-1.2695488929748500,77.0,68.42743682861330,,140.2403106689450
8042549233,"Oct 30, 2022, 12:50:31 PM",Prehab - Knee stability ,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8042556416,"Oct 30, 2022, 12:30:51 PM",Posture + Upper Body (ST-PR-3),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8043705685,"Oct 30, 2022, 2:41:04 PM",Morning Run - Long (Z1-85),Run,5115,10.28,157.0,5115.0,5111.0,10284.4296875,2.811561107635500,2.0122148990631100,58.0,94.0,939.7999877929690,1029.5999755859400,20.63583755493160,-0.3500431180000310,81.0,73.4093017578125,,142.65545654296900
8047330606,"Oct 31, 2022, 12:10:35 PM",Prehab - Hip Extension (PH-2),Run,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8047331994,"Oct 31, 2022, 12:30:54 PM",Morning Activity,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8055100264,"Nov 1, 2022, 10:03:16 PM",Afternoon Run - Intervals (Z3-4/2-8),Run,3156,5.82,180.0,3156.0,2689.0,5827.33984375,3.728895425796510,2.1671030521392800,45.0,87.0,963.4000244140630,1040.4000244140600,15.48522663116460,-0.6898518800735470,90.0,71.803466796875,,152.83438110351600
8055234355,"Nov 1, 2022, 11:10:20 PM",Foundation Strength (ST-PR-1),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8057378660,"Nov 2, 2022, 12:10:21 PM",Recovery with 4 Accels (AC4-40),Workout,2400,0,,2400.0,2400.0,0.0,,0.0,,,,,,0.0,,,,
8060286822,"Nov 2, 2022, 11:00:24 PM",Prehab - Hip Extension (PH-2),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8060287460,"Nov 2, 2022, 11:20:52 PM",Afternoon Activity,Yoga,1800,0,,1800.0,1800.0,0.0,,0.0,,,,,,0.0,,,,
8062345964,"Nov 3, 2022, 12:30:44 PM",Running Support (ST-PR-2),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8063240583,"Nov 3, 2022, 4:24:14 PM",Morning Run - Recovery (Z1-25),Run,1549,2.95,151.0,1549.0,1549.0,2957.340087890630,2.1885714530944800,1.9091930389404300,0.0,,,,0.0,0.0,76.0,69.52861022949220,,139.18463134765600
8064782443,"Nov 3, 2022, 7:23:32 PM",Afternoon Walk,Walk,4080,4.70,,4080.0,4080.0,4700.0,,1.1519607305526700,,,,,,0.0,,,,
8066853106,"Nov 4, 2022, 12:15:24 PM",Prehab - Hip Extension (PH-2),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8066854260,"Nov 4, 2022, 12:35:42 PM",Morning Activity,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8067988860,"Nov 4, 2022, 4:44:22 PM",Morning Run - Recovery (Z1-20),Run,1243,2.71,163.0,1243.0,1243.0,2717.740234375,2.7526612281799300,2.186436176300050,13.0,45.0,997.5999755859380,1029.199951171880,12.493913650512700,-1.1627298593521100,84.0,76.6114273071289,,144.19790649414100
8074718100,"Nov 6, 2022, 12:40:06 AM",Evening Walk,Walk,2400,3.80,,2400.0,2400.0,3800.000244140630,,1.5833333730697600,0.0,,,,,0.0,,,,
8077730352,"Nov 6, 2022, 1:30:42 PM",Prehab - Hip Extension (PH-2),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8077733371,"Nov 6, 2022, 1:50:08 PM",Posture + Upper Body (ST-PR-3),Workout,1800,0,,1800.0,1800.0,0.0,,0.0,,,,,,0.0,,,,
8078749746,"Nov 6, 2022, 4:32:20 PM",Morning Run - Recovery (Z1-45),Run,2736,5.64,160.0,2736.0,2736.0,5644.669921875,2.661818027496340,2.0631103515625,16.0,68.0,971.5999755859380,1030.5999755859400,15.001873016357400,-0.8539020419120790,82.0,74.50585174560550,,147.49853515625
8082095684,"Nov 7, 2022, 1:10:29 PM",Prehab - Ankle Mobility (PH-11),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8082096718,"Nov 7, 2022, 1:30:45 PM",Morning Activity,Yoga,1800,0,,1800.0,1800.0,0.0,,0.0,,,,,,0.0,,,,
8087032414,"Nov 8, 2022, 1:30:06 PM",Foundation Strength (ST-E1-1),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8089745528,"Nov 8, 2022, 11:06:04 PM",Afternoon Run - Intervals (Z4-5/P-12.5),Run,3640,6.88,184.0,3640.0,3640.0,6881.27001953125,4.03271484375,1.8904588222503700,0.0,,,,0.0,0.0,89.0,71.91100311279300,,143.23077392578100
8092344879,"Nov 9, 2022, 1:10:28 PM",Recovery with 4 Accels (AC4-40),Workout,2700,0,,2700.0,2700.0,0.0,,0.0,,,,,,0.0,,,,
8096868133,"Nov 10, 2022, 1:20:22 PM",Running Support (ST-E1-2),Workout,1500,0,,1500.0,1500.0,0.0,,0.0,,,,,,0.0,,,,
8096869725,"Nov 10, 2022, 1:45:52 PM",Morning Activity,Yoga,900,0,,900.0,900.0,0.0,,0.0,,,,,,0.0,,,,
8097737881,"Nov 10, 2022, 4:18:24 PM",Morning Run - Intervals (Z4-4/2-12),Run,3527,7.39,187.0,3527.0,3527.0,7390.77978515625,4.09556770324707,2.0954861640930200,0.0,,,,0.0,0.0,89.0,75.58780670166020,,148.36688232421900
8102776513,"Nov 11, 2022, 5:05:39 PM",Morning Run - Recovery (Z1-40),Run,2471,6.18,157.0,2471.0,2471.0,6185.22021484375,3.086669921875,2.503124237060550,0.0,,,,0.0,0.0,85.0,79.16875457763670,,141.76284790039100
8106613645,"Nov 12, 2022, 1:15:33 PM",Prehab - Ankle Mobility (PH-11),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8106614554,"Nov 12, 2022, 1:35:54 PM",Morning Activity,Yoga,1500,0,,1500.0,1500.0,0.0,,0.0,,,,,,0.0,,,,
8108974239,"Nov 12, 2022, 9:00:00 PM",Afternoon Walk,Walk,6300,6.80,,6300.0,6300.0,6800.0,,1.0793651342392000,,,,,,0.0,,,,
8113700138,"Nov 13, 2022, 4:41:28 PM",Morning Run - Long (Z1-75),Run,4609,9.54,170.0,4609.0,4554.0,9546.25,2.941253662109380,2.096234083175660,254.0,277.0,963.0,1040.4000244140600,49.27764129638670,-0.3331156373023990,84.0,74.98307037353520,,150.1598663330080
8119210482,"Nov 14, 2022, 10:48:36 PM",Afternoon Walk,Walk,3840,4.30,,3840.0,3840.0,4300.0,,1.1197917461395300,,,,,,0.0,,,,
8119552350,"Nov 14, 2022, 1:20:24 PM",Prehab - Hip Mechanics (PH-4),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8121424965,"Nov 15, 2022, 1:30:44 PM",Foundation Strength (ST-E1-1),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8124222449,"Nov 16, 2022, 12:23:28 AM",Afternoon Run - Intervals (Z4-5/P-15),Run,3794,7.48,185.0,3794.0,3794.0,7484.10009765625,3.5891520977020300,1.9726146459579500,0.0,,,,0.0,0.0,86.0,72.95275115966800,,145.1910858154300
8128842465,"Nov 17, 2022, 1:00:47 AM",Recovery with 4 Accels (AC4-45),Workout,2700,0,,2700.0,2700.0,0.0,,0.0,,,,,,0.0,,,,
8128888874,"Nov 17, 2022, 1:45:36 AM",Prehab - Hip Mechanics (PH-4),Yoga,1500,0,,1500.0,1500.0,0.0,,0.0,,,,,,0.0,,,,
8130887430,"Nov 17, 2022, 1:15:09 PM",Running Support (ST-E1-2),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8130888270,"Nov 17, 2022, 1:35:26 PM",Morning Activity,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8131578366,"Nov 17, 2022, 4:44:40 PM",Morning Run - Intervals (Z4-4/2-14),Run,3778,7.70,183.0,3778.0,3778.0,7700.009765625,3.9445579051971400,2.0381178855896000,0.0,,,,0.0,0.0,87.0,75.19664764404300,,147.8893585205080
8134992276,"Nov 18, 2022, 1:00:54 PM",Prehab - Hip Mechanics (PH-4),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8134993365,"Nov 18, 2022, 1:20:15 PM",Morning Activity,Yoga,1500,0,,1500.0,1500.0,0.0,,0.0,,,,,,0.0,,,,
8135887553,"Nov 18, 2022, 4:55:44 PM",Morning Run - Recovery (Z1-45),Run,2756,6.13,164.0,2756.0,2726.0,6135.31982421875,2.910003662109380,2.2506675720214800,6.0,38.0,1035.0,1079.4000244140600,6.023874759674070,-0.6487037539482120,89.0,78.83528900146480,,150.2395477294920
8141266938,"Nov 20, 2022, 1:20:55 AM",KB Workout,Workout,1500,0,,1500.0,1500.0,0.0,,0.0,0.0,,,,,0.0,,,,
8141267538,"Nov 19, 2022, 1:55:59 PM",Morning Activity,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8145833456,"Nov 20, 2022, 4:24:08 PM",Morning Run - Long (Z1-80),Run,4868,9.93,168.0,4868.0,4831.0,9929.8095703125,3.354213237762450,2.0554356575012200,17.0,54.0,859.2000122070310,906.0,7.448928356170650,-0.4209545850753780,84.0,75.1795425415039,,151.5866241455080
8148970149,"Nov 21, 2022, 1:30:27 PM",Prehab - Spine Rotation (PH-7),Yoga,1500,0,,1500.0,1500.0,0.0,,0.0,,,,,,0.0,,,,
8150894155,"Nov 21, 2022, 11:10:28 PM",Afternoon Walk,Walk,2940,2.90,,2940.0,2940.0,2900.0,,0.9863945841789250,,,,,,0.0,,,,
8153411480,"Nov 22, 2022, 1:30:03 PM",Foundation Strength (ST-E1-1),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8155665070,"Nov 23, 2022, 12:05:02 AM",Afternoon Run - Intervals (Z4-5/P-17.5),Run,4090,7.92,184.0,4090.0,4090.0,7928.0498046875,3.413330078125,1.9383984804153400,0.0,,,,0.0,0.0,87.0,73.3199691772461,,142.96160888671900
8159972114,"Nov 23, 2022, 11:13:55 PM",Afternoon Walk,Walk,2580,3.20,,2580.0,2580.0,3200.0,,1.2403100728988600,,,,,,0.0,,,,
8160100767,"Nov 23, 2022, 11:50:42 PM",Recovery with 4 Accels (AC4-50),Workout,3000,0,,3000.0,3000.0,0.0,,0.0,,,,,,0.0,,,,
8160102540,"Nov 24, 2022, 12:40:39 AM",Prehab - Spine Rotation (PH-7),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8163386446,"Nov 24, 2022, 5:20:15 PM",Morning Run - Intervals (Z4-4/2-16),Run,3881,7.53,188.0,3881.0,3881.0,7535.740234375,3.7229981422424300,1.9417006969451900,0.0,,,,0.0,0.0,87.0,72.21392822265630,,145.97422790527300
8166494485,"Nov 25, 2022, 1:30:20 PM",Prehab - Spine Rotation (PH-7),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8167391557,"Nov 25, 2022, 5:20:58 PM",Morning Run - Recovery (Z1-45),Run,2736,5.63,166.0,2736.0,2736.0,5629.43017578125,2.686004638671880,2.05754017829895,86.0,104.0,902.4000244140630,940.0,49.398155212402300,-0.2700097858905790,79.0,71.83223724365230,,156.10598754882800
8177249916,"Nov 27, 2022, 4:49:21 PM",Morning Run - Long (Z1-85),Run,5131,11.02,168.0,5131.0,5131.0,11027.6796875,3.3099887371063200,2.149226188659670,244.0,272.0,857.2000122070310,906.0,49.328060150146500,-0.24121099710464500,80.0,74.1600112915039,,156.24362182617200
8182354026,"Nov 28, 2022, 10:50:54 PM",Afternoon Walk,Walk,2700,4.30,,2700.0,2700.0,4300.0,,1.592592716217040,,,,,,0.0,,,,
8182355365,"Nov 28, 2022, 11:40:43 PM",Prehab - Hip Rotation (PH-10),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8184479135,"Nov 29, 2022, 1:10:47 PM",Back to Basics (ST-R-1),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8184562777,"Nov 29, 2022, 1:30:07 PM",Morning Activity,Yoga,1500,0,,1500.0,1500.0,0.0,,0.0,,,,,,0.0,,,,
8186985818,"Nov 29, 2022, 11:20:40 PM",Afternoon Walk,Walk,2100,3.50,,2100.0,2100.0,3500.0,,1.6666666269302400,,,,,,0.0,,,,
8187082730,"Nov 30, 2022, 12:00:26 AM",Recovery with 4 Accels (AC4-30),Workout,1800,0,,1800.0,1800.0,0.0,,0.0,,,,,,0.0,,,,
8191461056,"Nov 30, 2022, 11:47:08 PM",Afternoon Run - Recovery (Z1-35),Run,2123,4.72,147.0,2123.0,2123.0,4726.9501953125,2.3463690280914300,2.2265427112579300,0.0,,,,0.0,0.0,80.0,76.33600616455080,,136.22703552246100
8191469318,"Nov 30, 2022, 10:40:09 PM",Afternoon Walk,Walk,2400,2.40,,2400.0,2400.0,2400.0,,1.0,,,,,,0.0,,,,
8195851390,"Dec 2, 2022, 12:06:18 AM",Afternoon Run - Intervals (Z3-4/2-14),Run,3754,7.92,178.0,3754.0,3754.0,7924.89013671875,3.6233317852020300,2.1110522747039800,0.0,,,,0.0,0.0,90.0,75.53533172607420,,140.22828674316400
8199417384,"Dec 2, 2022, 10:52:04 PM",Afternoon Run - Recovery (Z1-35),Run,2126,4.57,150.0,2126.0,2126.0,4575.81982421875,2.376922845840450,2.1523141860961900,0.0,,,,0.0,0.0,80.0,73.93212890625,,138.16180419921900
8199485512,"Dec 2, 2022, 11:30:58 PM",Prehab - Hip Rotation (PH-10),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8202179054,"Dec 3, 2022, 2:35:00 PM",Kettlebell workout ,Workout,1500,0,,1500.0,1500.0,0.0,,0.0,,,,,,0.0,,,,
8203835309,"Dec 3, 2022, 9:55:05 PM",Afternoon Walk,Walk,5700,6.00,,5700.0,5700.0,6000.0,,1.0526316165924100,,,,,,0.0,,,,
8207588056,"Dec 4, 2022, 4:38:08 PM",Morning Run - Long (Z1-65),Run,3941,8.76,176.0,3941.0,3941.0,8766.279296875,3.337123394012450,2.224379539489750,64.0,101.0,855.4000244140630,906.2000122070310,25.20460319519040,-0.4311976134777070,79.0,75.25431823730470,,158.98223876953100
8208360942,"Dec 4, 2022, 8:10:30 PM",Afternoon Walk,Walk,5100,6.00,,5100.0,5100.0,6000.0,,1.1764706373214700,,,,,,0.0,,,,
8212542661,"Dec 5, 2022, 11:10:27 PM",Afternoon Walk,Walk,2400,3.10,,2400.0,2400.0,3100.0,,1.2916666269302400,,,,,,0.0,,,,
8212784470,"Dec 6, 2022, 12:55:03 AM",Afternoon Walk,Walk,2100,3.68,,2100.0,2100.0,3684.21044921875,,1.7543859481811500,,,,,,0.0,,,,
8212842882,"Dec 5, 2022, 1:30:36 PM",Prehab - Postural Control (PH-12),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,0.0,,,,,0.0,,,,
8214665304,"Dec 6, 2022, 1:10:36 PM",Foundation Strength (ST-E1-1),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8214742629,"Dec 6, 2022, 1:30:50 PM",Morning Activity,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8217130921,"Dec 6, 2022, 11:23:05 PM",Afternoon Run - Intervals (Z5a-1/P-5),Run,3038,5.98,175.0,3038.0,3038.0,5986.4501953125,5.285986423492430,1.970523476600650,0.0,,,,0.0,0.0,92.0,70.16629028320310,,133.20309448242200
8219232056,"Dec 7, 2022, 1:20:44 PM",Recovery with 4 Accels (AC4-35),Workout,2100,0,,2100.0,2100.0,0.0,,0.0,,,,,,0.0,,,,
8221437835,"Dec 7, 2022, 11:10:09 PM",Afternoon Walk,Walk,3000,3.50,,3000.0,3000.0,3500.0,,1.1666666269302400,,,,,,0.0,,,,
8223568615,"Dec 8, 2022, 1:10:19 PM",Running Support (ST-E1-2),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8223569473,"Dec 8, 2022, 1:30:36 PM",Morning Activity,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8225543897,"Dec 8, 2022, 11:00:52 PM",Afternoon Walk,Walk,3420,3.30,,3420.0,3420.0,3300.0,,0.9649122953414920,,,,,,0.0,,,,
8225766263,"Dec 9, 2022, 12:07:46 AM",Afternoon Run - Intervals (Z4-5/P-15),Run,3785,7.82,184.0,3785.0,3785.0,7826.0498046875,3.604437828063970,2.0676486492157000,0.0,,,,0.0,0.0,88.0,72.36991882324220,,141.6018524169920
8227804313,"Dec 9, 2022, 1:30:46 PM",Prehab - Postural Control (PH-12),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8229298200,"Dec 9, 2022, 11:25:48 PM",Afternoon Run - Recovery (Z1-35),Run,2137,4.64,159.0,2137.0,2137.0,4641.77978515625,2.4438459873199500,2.1721010208129900,0.0,,,,0.0,0.0,77.0,69.06954956054690,,138.9569549560550
8233424506,"Dec 10, 2022, 9:30:22 PM",Afternoon Walk,Walk,4380,7.70,,4380.0,4380.0,7700.0,,1.757990837097170,,,,,,0.0,,,,
8233498113,"Dec 10, 2022, 11:10:55 PM",KB workout ,Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8233542419,"Dec 10, 2022, 11:30:33 PM",Afternoon Activity,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8237083366,"Dec 11, 2022, 4:37:43 PM",Morning Run - Long (Z1-90),Run,5557,11.41,174.0,5557.0,5435.0,11410.609375,3.2560057640075700,2.099468231201170,90.0,147.0,866.0,930.2000122070310,36.297576904296900,-0.5047937035560610,86.0,74.59107971191410,,154.78158569335900
8237364038,"Dec 11, 2022, 7:39:38 PM",Prehab - Postural Control (PH-12),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8241611589,"Dec 12, 2022, 10:50:31 PM",Afternoon Walk,Walk,2700,4.10,,2700.0,2700.0,4100.0,,1.5185184478759800,,,,,,0.0,,,,
8241742857,"Dec 12, 2022, 11:35:03 PM",KB Workout,Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8241743931,"Dec 12, 2022, 11:55:22 PM",Prehab - Lower Leg Maintenance (PH-1),Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8243582080,"Dec 13, 2022, 1:10:52 PM",Foundation Strength (ST-E1-1),Workout,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8243583393,"Dec 13, 2022, 1:30:16 PM",Morning Activity,Yoga,1200,0,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,
8245629672,"Dec 13, 2022, 10:55:28 PM",Afternoon Walk,Walk,2400,3.60,,2400.0,2400.0,3600.0,,1.5,,,,,,0.0,,,,
8245843874,"Dec 14, 2022, 12:08:18 AM",Afternoon Run - Intervals (Z5a-1.5/P-6),Run,3157,5.55,173.0,3157.0,3157.0,5555.68017578125,3.8966472148895300,1.7597973346710200,0.0,,,,0.0,0.0,91.0,70.2624282836914,,134.63699340820300
8247582328,"Dec 14, 2022, 1:15:12 PM",Recovery with 4 Accels (AC4-35),Workout,2100,0,,2100.0,2100.0,0.0,,0.0,,,,,,0.0,,,,
8249503134,"Dec 14, 2022, 10:45:22 PM",Afternoon Walk,Walk,2700,4.10,,2700.0,2700.0,4100.0,,1.5185184478759800,,,,,,0.0,,,,
